Datetime,Tweet,Sentiment,Spam
2021-10-13 17:45:00+00:00,itb! N1kM4tTt b4Ng3T B4rU ng3Rj41N Ut$ l4g1 s3K4r4nG s3T3l4h t4d1 b3re$ nUg4$ d4n uT$ jUg4444 4h4h4h4,-1,0
2021-10-13 17:30:00+00:00,"Itb! “Hey apa kabar, mau ga jadi staff danus gua” 
🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩",-1,0
2021-10-13 17:20:00+00:00,Itb! Perasaan gua aja atau promo tokped semakin berkurang semenjak merger dengan gojek,0,0
2021-10-13 16:00:00+00:00,"Masi adakah anak itb! yg sekeos-keosnya ttp ga sambat, bersyukur dan jalani aja semua yg ada? Pgn temenan sm dia :''",-1,0
2021-10-13 15:50:00+00:00,"jirssss coeg anjime bet nih uts itb! :vrohh :""vvv",-1,0
2021-10-13 15:45:00+00:00,"itb! percayalah seberat apa pun masalahmu, yang jelas itu bukan masalahku

semangat kawan!",1,0
2021-10-13 15:40:01+00:00,miko wangy wangy wangy itb!,-1,1
2021-10-13 15:40:00+00:00,Temen-temen kalian ada yang pernah nunggak ukt dan bayarnya semester depannya ngga :(( aku agak kesulitan keuangan. Kira-kira bakal ngefek apa ya ke akademik? Ga boleh ikut UAS gitu kah? Itb!,-1,0
2021-10-13 14:10:00+00:00,"AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA PPPUUUSSSIIINNNGGGGGGG, SEMANGAAATTTTTT GUUUYYYSSSSSSSS
🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩👊👊👊👊👊👊👊👊👊👊👊🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩 itb!",1,0
2021-10-13 14:00:00+00:00,"Itb! Kaget sih kalo tiba2 oskm ada suara 
""salt air..... and the rust on your door""",0,0
2021-10-13 13:15:00+00:00,ada yg punya catatan elektronika dan mau berbagi ngga? makasih itb!,1,0
2021-10-13 12:35:00+00:00,di sini ada anak rekayasa infrastruktur lingkungan ga ya? mau nanya itb!,0,0
2021-10-13 11:50:00+00:00,"itb! mungkin kalian capek denger ini, tapi aku harap dengan semua rasa capek kita ngadepin uts, stress belajar, nugas.. yg ga punya support system, semangat semuanya!!! ^^ semoga dilancarkan sampai akhir ya kerja kerasnya 😼🔥 jangan lupa istirahat juga, okei!",1,0
2021-10-13 11:40:00+00:00,"itb! serius tanya, blh ga izin sakit trus ujian susulan krn masalah kesehatan mental? no🧂plss :(",-1,0
2021-10-13 11:04:45+00:00,"🗨️ Replies: 8
📎 Quoteds: 0
🔃 Retweets: 0
❤️ Likes: 1

📊 Score: 25 https://t.co/v2OCnno58F",0,1
2021-10-13 11:04:45+00:00,"🗨️ Replies: 10
📎 Quoteds: 1
🔃 Retweets: 0
❤️ Likes: 4

📊 Score: 36 https://t.co/2kTnzSJEWS",0,1
2021-10-13 11:04:44+00:00,"🗨️ Replies: 13
📎 Quoteds: 6
🔃 Retweets: 1
❤️ Likes: 37

📊 Score: 89 https://t.co/2p451BhqTc",0,1
2021-10-13 11:04:44+00:00,"🗨️ Replies: 5
📎 Quoteds: 4
🔃 Retweets: 1
❤️ Likes: 74

📊 Score: 98 https://t.co/b8CwVxyAbf",0,1
2021-10-13 11:04:44+00:00,"🗨️ Replies: 21
📎 Quoteds: 21
🔃 Retweets: 6
❤️ Likes: 140

📊 Score: 251 https://t.co/dvbgJsX59d",0,1
2021-10-13 10:50:00+00:00,Itb! Tim dari pagi sampai sekarang masih pusing ngejawab soal UTS KWN di mana suaranya 😔,-1,0
2021-10-13 10:50:00+00:00,itb! cara cuci nilai mata kuliah wajib atau umum gimana ya buat yg indeksnya c/bc ? harus ngulang lagi kah?,0,0
2021-10-13 10:40:00+00:00,"Ko enteng bgt ya civitas akademik ngerusak mental mahasiswanya di blg gaakan lulus lah, di blg calon mengulang matkul, hhhh gabisa ngapa”in selain sabar, udh capek akademik capek jg dirusak mentalnya, atau emg aku yg lemah aja kali y itb!",-1,0
2021-10-13 10:20:00+00:00,"Itb! 
Hubungan gua tuh
""Pak"" In public
""Daddy"" in private 

Please dosen gw udh ganteng, tajir, baik pula",0,0
2021-10-13 10:00:00+00:00,Itb! Ayo yg mau mutualan like,0,0
2021-10-13 09:35:00+00:00,"Btw, anak fsrd itb! tolong jawab dong :"") kasian noh anak teknik pada no clue 😂 https://t.co/b8CwVxyAbf",0,0
2021-10-13 09:25:00+00:00,Masjid salman udah buka buat shalat jama'ah belum ya? Itb!,0,0
2021-10-13 09:10:00+00:00,ada yang mau tukeran jamal dari XL ke L ga? itb!,0,0
2021-10-13 06:55:00+00:00,itb! ihh kasian ternyata ank itb byk yg ga waras hiii serem hiiii https://t.co/cprCYzvdk6,-1,0
2021-10-13 05:40:00+00:00,Anak itb! Masi waras ga?,-1,0
2021-10-13 03:30:00+00:00,"itb! buat para alumni, menurut kalian lebih stres/chaos di perkuliahan atau di dunia kerja?",0,0
2021-10-13 02:50:00+00:00,Itb! Kamu kalo cari pacar penyabar cari pacar kuliah di itb yang pake laptop HDD ram 4gb. :),0,0
2021-10-13 00:35:00+00:00,Itb! Itb! Itb! Itb! Itb! https://t.co/k3h0mVAGCc,0,0
2021-10-12 22:10:00+00:00,Krn kebiasaan nguli laprak ampe pagi 1 bulan ini jadi susah buat tidur. 2 hari cuma tidur 4 jam-an pas  siangnya. Buat ngebetulinnya gmn yaa? Malah jd ga ngantuk kalo ga kelas tapi pas kelas ketiduran:( itb!,-1,0
2021-10-12 18:10:00+00:00,itb! freshgrad be like :  . https://t.co/28EX9kp3hV,0,0
2021-10-12 17:35:00+00:00,Itb! Mahasiswa tingkat akhir mulai men delete post2 social media,0,0
2021-10-12 14:05:00+00:00,rekomendasi tukang pijat dan tarifnya dong di sekitar bandung itb!,0,0
2021-10-12 12:40:00+00:00,gimana utsnya teman-teman? sejauh ini lancar? itb!,0,0
2021-10-12 11:04:29+00:00,"🗨️ Replies: 5
📎 Quoteds: 0
🔃 Retweets: 1
❤️ Likes: 12

📊 Score: 28 https://t.co/VCYqYPqbX4",0,1
2021-10-12 11:04:29+00:00,"🗨️ Replies: 6
📎 Quoteds: 1
🔃 Retweets: 0
❤️ Likes: 15

📊 Score: 35 https://t.co/ZmMhArKM6I",0,1
2021-10-12 11:04:28+00:00,"🗨️ Replies: 12
📎 Quoteds: 1
🔃 Retweets: 2
❤️ Likes: 20

📊 Score: 60 https://t.co/7He2p91DUh",0,1
2021-10-12 11:04:28+00:00,"🗨️ Replies: 10
📎 Quoteds: 2
🔃 Retweets: 1
❤️ Likes: 35

📊 Score: 70 https://t.co/usBxTuKoOK",0,1
2021-10-12 11:04:28+00:00,"🗨️ Replies: 6
📎 Quoteds: 5
🔃 Retweets: 4
❤️ Likes: 55

📊 Score: 87 https://t.co/ZC3ARJfhEu",0,1
2021-10-12 10:30:00+00:00,"nasi kuning namribu, nasi kuning pake telor malah sepuluribu, memang harga telor di bdg patribu, ya? itb!",0,0
2021-10-12 10:20:00+00:00,"Itb! 
Andai habis uts bisa prs lagi 😔 mau cancel matkul yg berpotensi nurunin nilai dilihat dri performa uts minggu ini 

Ayah, mnG4pa ak bdoh ✋✌️ 😔",-1,0
2021-10-12 09:55:00+00:00,"Itb! Ada yg tau ga kenapa setiap kali isi gform ga muncul opsi buat attach file? Kaya gini udah lama. Udah nyoba ganti akun google, ganti browser, hapus cache di browser tapi tetep gabisa. Cara biar muncul opsi attach file gimana ya? Tia https://t.co/Z4ISvLenD1",0,0
2021-10-12 09:35:00+00:00,Itb! i wanna die !!,-1,0
2021-10-12 08:55:00+00:00,itb! 😔 . . . https://t.co/ebfc9piY7Y,0,1
2021-10-12 06:25:00+00:00,itb! dari rshs ke kampus bisa naik angkot kah? abis nemu kosan murah di daerah sana 😁,0,0
2021-10-12 05:30:00+00:00,itb! ms word kalo gini tiba tiba kenapa ya? https://t.co/Y2qUO1ZCkh,0,0
2021-10-12 04:30:00+00:00,"Buat anak FSRD ITB! gue tanya, gimana sih cara kalian bikin patung gede tapi ga ambruk, padahal di fsrd ga ada matkul statika &amp; struktur? KEREN ANJIR, kok bisaa?",0,0
2021-10-12 04:20:00+00:00,"bgaimana cara mnghadapi tman yg sering bilang ""duh gangerTi bGt nIh suSah"" gataunya pas ujian nilai nya tinggi  itb!",-1,0
2021-10-12 04:15:00+00:00,itb! punten disini ada yang pake produk apple dan gabisa absen di six ga? kalo kaya gitu harus diapain yaa makasih,0,0
2021-10-12 04:00:00+00:00,Website alternatif slader apa aja gengs itb!,0,0
2021-10-12 03:45:00+00:00,Itb! Saran film di netflix,0,0
2021-10-12 03:40:00+00:00,"Itb! 
HEY KIDS!!!! ENGINEERING IS FUN https://t.co/dvbgJsX59d",1,0
2021-10-12 03:25:00+00:00,"Itb! OSKM offline nanti Please undang Olivia rodrigo dong atau taylor swift gw pengen teriak "" like a damn sociopath, atau "" my ex man brought his new girlfriend "" pleaseeeeee",-1,0
2021-10-11 23:45:00+00:00,itb! di perpus kampus banyak novel ga?,0,0
2021-10-11 15:35:00+00:00,itb! lebih stres pas jadi mahasiswa itb atau pas udh lulus dan kerja yaa?,-1,0
2021-10-11 15:00:00+00:00,"banyak ilmuwan dan alat canggih ada karena kebutuhan negara saat perang, banyak pahlawan muncul karena perang.. makin banyak tekanan, makin kreatif seseorang. Jadi, semoga teman2 bisa jadi org hebat ya dengan selalu berusaha utk survive di tekanan yg diberikan itb! mangats oll",1,0
2021-10-11 14:40:01+00:00,itb! keliatan banget bedanya orang yangg ngenubay supaya temennya bisa sama yang mau pamerr aja,-1,0
2021-10-11 14:40:00+00:00,Mending kumpul laprak ga lengkap tepat waktu atau kumpul laprak lengkap tapi telat 😔 itb!,0,0
2021-10-11 14:30:00+00:00,edunex lg eror kah? itb!,0,0
2021-10-11 14:00:00+00:00,btw ini fakultas/sekolah selain FMIPA juga bole banget ikutan yaa itb! https://t.co/eI3q6Adq1C,0,1
2021-10-11 13:15:00+00:00,Mending belajar uts atau belajar utbk taun depan? Itb!,-1,0
2021-10-11 13:10:00+00:00,itb! lg pekan-pekan UTS malah bf gw berulah dan bikin gw overthinking gajelass sialll. huftt tahan yuk tahan,-1,0
2021-10-11 13:00:00+00:00,itb! ya allah belajar kimor darimana ya enaknya.. panik mo uts 💔,-1,0
2021-10-11 12:25:00+00:00,itb! asin bgt kek mau kawin https://t.co/ZC3ARJfhEu,0,0
2021-10-11 12:10:00+00:00,"Buat TPB itb! yang lagi bingung bgt ngukur seberapa siap uts kalkulus dari mana, yukkk ikut Tryout FMIPA yg udah bisa dikerjain dari hari ini sampe tanggal 14🤩 https://t.co/WVzFjO8zbF",0,1
2021-10-11 12:05:00+00:00,itb! di jurusan mata kuliah wajib indeks d/c/bc bisa ngulang?,-1,0
2021-10-11 11:30:00+00:00,Jangan lupa tetep jaga kesehatan &gt;_&lt;. Good night everyone 🤗,1,0
2021-10-11 11:30:00+00:00,"Itb! Buat kalian yang sering ngerasa insecure, ataupun demot. Udah berusaha semaksimal mungkin tapi hasilnya ga memuaskan. It's ok. This shall too pass. Kamu ga akan selamanya ada di bawah ataupun di atas. Semua ada flownya. Hargai setiap proses yang udah kamu laluin.  (cont..) https://t.co/QGhTTCuQeN",1,0
2021-10-11 11:05:01+00:00,"Punten kakak2 itb! Izin nanya ke kakak2 disini yang pernah intern di FMCG pas masih kuliah. Mau nanya, saat intern di FMCG besar gitu kesibukannya kaya gimana dan se sibuk apa yaa kak (scope marketing, sales, brand). Thanks a lot",0,0
2021-10-11 11:04:41+00:00,"🗨️ Replies: 9
📎 Quoteds: 1
🔃 Retweets: 0
❤️ Likes: 12

📊 Score: 41 https://t.co/knTahrJhbw",0,1
2021-10-11 11:04:41+00:00,"🗨️ Replies: 21
📎 Quoteds: 3
🔃 Retweets: 0
❤️ Likes: 10

📊 Score: 79 https://t.co/xfuvS29TlA",0,1
2021-10-11 11:04:41+00:00,"🗨️ Replies: 5
📎 Quoteds: 4
🔃 Retweets: 5
❤️ Likes: 65

📊 Score: 93 https://t.co/AFT1eeT013",0,1
2021-10-11 11:04:40+00:00,"🗨️ Replies: 5
📎 Quoteds: 1
🔃 Retweets: 5
❤️ Likes: 79

📊 Score: 101 https://t.co/2IRJ508VZI",0,1
2021-10-11 11:04:40+00:00,"🗨️ Replies: 14
📎 Quoteds: 18
🔃 Retweets: 10
❤️ Likes: 88

📊 Score: 176 https://t.co/yXBv4AJhyZ",0,1
2021-10-11 10:30:00+00:00,itb! uts AEI itu soalnya kayak gimana ya? essay atau apa? gada kabar bat :(,0,0
2021-10-11 09:50:00+00:00,"itb! haloo kaka2 apa ada yg lagi prel0ved buku kimia brady sma kalkulus? mau aku bel! klo boleh, makasih sebelumnyaa",0,0
2021-10-11 09:10:00+00:00,"Itb! Flexing terus, ip mu kan hasil kecurangan akademis.",-1,0
2021-10-11 08:55:00+00:00,itb! ada yg punya saran gaa gmn cara open up ke ortu kl kita butuh ke psikolog? aku orgnya gapernah curhat samsek ke ortu jd bingung sendiri :( maapp kalo random,0,0
2021-10-11 08:50:00+00:00,"itb! Maaf kalau pertanyaannya aneh, tapi kalau konseling di BK itu biasanya ngapain aja ya? Aku belum pernah, tapi ngerasa butuh gitu. https://t.co/VCYqYPqbX4",0,0
2021-10-11 07:15:00+00:00,"itb! hayuk dari maba atau mahasiswa jurusan. gas kan mau buat keributan, mw asin2an, mw teh suka hati selama uts biar ada hiburan",-1,0
2021-10-11 06:45:00+00:00,"Konsul psikolog dari itb kemana dan gimana ya?, maaf kl pertanyaannya udh pernah ditanyain, baru sadar skrg kl butuh psikolog itb!",0,0
2021-10-11 06:40:01+00:00,Itb! Apa aja yang harus disiapin buat ngekost?,0,0
2021-10-11 06:40:00+00:00,Itb! Ada kating ose disini?? Mau nanya kira2 spek aptop yg cocok untuk di jurusan ose nanti apa ya??,0,0
2021-10-11 06:35:00+00:00,"Ternyata gini ya rasanya yg sakit bukan fisik tp mental, cemas &amp; panik berkepanjangan dampaknya jd gada energi buat berkegiatan grgr uts, baru di itb doang kek gini sblm nya hidup enjoy aja😔 itb!",-1,0
2021-10-11 05:20:00+00:00,Itb! Guys kenapa ya gua akhir2 ini sering bgt kaya tiba2 tidur 1 menit terus bangun lagi. Itu tuh terus2an udah 1bulan gitu terus padahal jam tidur cukup. Sering sih lagi berdiri tiba2 ambruk,0,0
2021-10-11 04:55:00+00:00,haduuhh teh wi*sokto itb! kemarin aja belum beres udah muncul war baru aja. beresin dulu dong teh nya baru muncul war baru,-1,0
2021-10-11 04:45:00+00:00,"Kasih background meeting yg lucu aestetik dong itb! ✨🎇🎆
👇👇👇",0,0
2021-10-11 04:25:01+00:00,"itb! hai, kalo mau upgrade zoom jadi zoom premium pake akun email mahasiswa gimana deh caranya? atau pas klick activate account di email udah otomatis jd premium? makasih sebelumnya",0,0
2021-10-11 04:25:00+00:00,Astaga malah perang lagi itb! https://t.co/mX5k0jGcSW,-1,0
2021-10-11 04:15:00+00:00,"dariapa anak itb! salty masalah kating deting, mending kalian nonton aja. apalagi abis ujian kan, biar ga pada gila lo pada. https://t.co/DUju6JeEVe",0,0
2021-10-11 03:45:00+00:00,"Buat kating itb! nggak usah ngasih saran kalau nggak diminta, jatuhnya sosoan

Buat deting itb! kalau dikasih saran nggak usah sosoan nolak, pas kerja lu pasti nanya kating juga buat cari info",-1,0
2021-10-11 03:40:00+00:00,"Itb! Emang iya ya ada orang yang ""apaan sih so soan ngasih nasehat"" padahal kating nya udah sopan dan memang niat nya baik. Jujur jadi ga nyaman mau ngasih nasihat biar ga jatuh kelubang yang sama.",-1,0
2021-10-11 03:30:00+00:00,"itb! bs gk yg terpolow base ini Diem Sehari doang trims Cape lyat klen,, tdk hanya bau badan tp jg bau prkelahian,, trims",-1,0
2021-10-11 03:05:00+00:00,"dis!! kenapa sih kating merasa pengalamannya adalah segalanya dan harus diterima adek tingkatnya sebagai nasehat, padahal lebih enak curhat saja (cuma buang unek2). itb! https://t.co/kerSjrgTZu",-1,0
2021-10-11 02:55:00+00:00,kating haus hormat vs deting ga beradab itb! https://t.co/4Yu1B2bPRw,-1,0
2021-10-11 02:40:00+00:00,Keren bangets euy dek hihi itb! https://t.co/kerSjrgTZu,1,1
2021-10-11 02:15:00+00:00,"Itb! Adik tingkat kalo di kasih nasihat sama kating semester depan bakal agak berat dan ngasih saran ya dengerin aja dulu, bukanya ngejawab "" haduh adu nasib"" Ga ada moral tau ga 

""Who hurt you?",-1,0
2021-10-11 00:40:00+00:00,"perlu selingan main, ya mainlah, tapi jangan bablas deh,
UTS pertama jadi start buat siapa yg bisa bangkit lebih cepet, dan daripada buat demot mending buat atur strategi baru buat dapet indeks sesuai target yg ""realistis"" sesuai keadaan yg udah ada",1,0
2021-10-11 00:40:00+00:00,"Buat tpb Itb! Jangan demot kelamaan, masih byk matkul yg bisa diselamatkan, gue tau lu mikirnya sekarang kudu bagus mana tau uts 2 jelek tapi kalo lu dapet jelek diawal, lu bisa introspeksi diri dimana cara belajar lu yg salah, kalo lu emang gabisa full belajar bener2  (cont..)",1,0
2021-10-10 20:50:00+00:00,Itb! I use to flex that my parents beat me 😬,-1,0
2021-10-10 18:10:00+00:00,Itb! Drpd app bucin mending bikin app  study partner xixixi,0,0
2021-10-10 16:00:00+00:00,"itb! kesel bgt sm kating jurusan, dia waktu itu pas osjur jd mentor bilang klo dia jago matkul A smpe anak2 kelas lain minta diajarin sm dia..skrg gw pc dgn sopan cuma minta catatan/soal2/tips nya doang ga diread2 smpe skrg😭",-1,0
2021-10-10 15:45:00+00:00,"enak ya klo offline ada yg ga ngerti bisa minta ajarin temen di kelas rame2, lah apadaya online gini susah bgt mau nanya+ gengsi tkt dikira dtg pas butuh :( itb!",-1,0
2021-10-10 15:40:00+00:00,"selamat malam sahabat itb! sekalian, selamat beristirahat. semoga dalam ujian esok dan nanti Tuhan memberikan kemudahan. semoga Tuhan memberkati kita semua. amin. https://t.co/A71PkczGfD",1,0
2021-10-10 14:30:00+00:00,itb! ngerasa miris sama diri sendiri. waktu offline dulu gapernah nyontek sama sekali tiap ujian atau kuis. sekarang jaman online gini tiap kuis ato ujian selalu kerja sama😩,-1,0
2021-10-10 14:25:00+00:00,"Itb! Lagi bingung bangett kemaren uts pertama tuh aku belajar banget bangett jadi pas hari h diajak cur4ng sama temen,, karna udah belajar dan lumayan pede aku nolak. Tapi ternyata hasil uts nya jelek wkwkwk apa gaperlu ya aku idealis sok sok mau jujur gini",-1,0
2021-10-10 14:00:00+00:00,demot banget karena nilai uts pertama di itb! jeblok :),-1,0
2021-10-10 13:40:01+00:00,ganggu waktu mereka dan dianggap kalau butuh doang dateng. Gue makin insecure down sekarang apalagi liat temen-temen yang jago dan bisa ngerti materinya 😭😭😭,-1,0
2021-10-10 13:40:00+00:00,"Halo teman-teman itb!
Gue lagi down banget karena gue merasa diri gue paling bodoh seantero angkatan. Udah berusaha belajar, tapi kaya ya ga cukup gitu untuk uts besok. Setiap mau nanya teman tentang pr atau hal yang ga gue ngerti, gue selalu mikir dua kali karena takut  (cont..)",-1,0
2021-10-10 12:15:00+00:00,itb! KENAPA SIH GW HARUS KETERIMANYA DI ITB AH AMPUN,-1,0
2021-10-10 11:50:00+00:00,"Paling keras teriak lawan korupsi, perkuat KPK. Tapi, paling cepet nentuin markas buat UTS kerjasama. BukanMaen ITB!",-1,0
2021-10-10 11:05:00+00:00,itb! Menderita banget masuk jurusan M*. bukan karena keiingingan sendiri tapi di paksa ortu. s2 nya bisa ga diluar jurusan s1?,-1,0
2021-10-10 11:04:31+00:00,"🗨️ Replies: 16
📎 Quoteds: 2
🔃 Retweets: 0
❤️ Likes: 15

📊 Score: 67 https://t.co/U0RRdUXXRN",0,1
2021-10-10 11:04:30+00:00,"🗨️ Replies: 12
📎 Quoteds: 4
🔃 Retweets: 0
❤️ Likes: 30

📊 Score: 74 https://t.co/nTxzER8Qlc",0,1
2021-10-10 11:04:30+00:00,"🗨️ Replies: 15
📎 Quoteds: 10
🔃 Retweets: 1
❤️ Likes: 24

📊 Score: 90 https://t.co/TyjKRCiKm3",0,1
2021-10-10 11:04:30+00:00,"🗨️ Replies: 27
📎 Quoteds: 17
🔃 Retweets: 4
❤️ Likes: 20

📊 Score: 139 https://t.co/HlvvhstQZ7",0,1
2021-10-10 11:04:29+00:00,"🗨️ Replies: 12
📎 Quoteds: 16
🔃 Retweets: 0
❤️ Likes: 80

📊 Score: 148 https://t.co/g08jmsEg5g",0,1
2021-10-10 10:30:00+00:00,ada yang punya soal matkul wajib manajemen tahun2 lalu? itb!,0,0
2021-10-10 10:20:00+00:00,Yang punya soal taun lalu pengembangan kawasan pesisir share dong :( itb!,0,0
2021-10-10 08:50:00+00:00,"Selamat menunaikan ibadah UTS kawan.
Semangat belajarnya! itb!",1,0
2021-10-10 05:55:00+00:00,itb! cara kalian biar ga males belajar apa ya?,0,0
2021-10-10 05:35:00+00:00,itb! punten mau nanya mau service kalkulator Casio bisa di mana ya biasanya? (selain casio center),0,0
2021-10-10 04:10:00+00:00,anak fsrd itb! WAJIB NONTON!! https://t.co/Ihqm4DMlPE,0,1
2021-10-10 03:35:00+00:00,Semester depan hybrid ya katanya??? Itb!,0,0
2021-10-10 01:40:00+00:00,"matkul, matkul itb! apa yang ngang ngong ngang ngong",0,0
2021-10-10 00:45:00+00:00,"wahai diriku.. mana ambis yang kau agung-agungkan di awal semester dulu 😭 giliran mau masuk minggu uts aja udah bingung mau belajar apa, mulai dari mana, Ya Allah Ya Tuhanku 😭😭😭 itb!",-1,0
2021-10-09 22:55:00+00:00,jikalau kamu kuat melewatinya. ITB!,1,0
2021-10-09 22:55:00+00:00,"Hello, Dear! Wajar kok kalau kamu ngerasa sedih dan kecewa. Aku tahu itu sulit diterima. Akan tetapi, bukankah setiap hal punya konsekuensi yang harus bisa dipertanggungjawabkan? Jadi, aku mohon jangan berlarut-larut dalam kesedihan yaa. Tetap semangat! Tuhan tahu  (cont..)",1,0
2021-10-09 21:50:00+00:00,"Sebagai perempuan, kata takut, miris dan berbagai perasaan campur aduk yang tidak dapat dijelaskan terhadap berbagai kondisi yang saat ini akhirnya terangkat ke media itb! https://t.co/V6AzNz66OJ",-1,0
2021-10-09 18:50:00+00:00,"diliat liat ini fess kusut mulu dari kemaren kemaren, nih aku kasih penyegaran tl dulu ya, selamat uts itb!

*tapi kalo ada w4r lagi kabarin ya hehe, gamau ketinggalan 😘😘* https://t.co/FlwOjfNa36",1,0
2021-10-09 17:45:00+00:00,"itb! Awalnya ngira ""semester 5 chaos"" cuma buat nakut-nakutin doang. Eh begitu dijalanin ternyata chaos beneran :(",-1,0
2021-10-09 17:00:00+00:00,Sudah mau uts ini masih ada himpunan itb! yg belum melantik anggota mudanya? Gabut amat ya,0,0
2021-10-09 16:55:00+00:00,Bucin! sama kakak asprak 😳,0,1
2021-10-09 16:45:00+00:00,"itb! burnout euyy, dikasih tugas mulu perasaan 😢",-1,0
2021-10-09 15:25:01+00:00,bucin! sama kakak menko psdm 😳 jd pengen daftar psdm tp aku malu,0,1
2021-10-09 15:25:00+00:00,konsul psikolog itb! yg gratis at least 1 kali dalam 2 minggu,0,0
2021-10-09 15:25:00+00:00,"gatau nder, abis dr mari ga gila aja gue yg otaknya pas pas-an udah bagus sih. kata kata yg bikin gue tetap berusaha lanjut ini sih: ""maybe things have to fall apart before it fall into places"". hope it helps u as much as it did to me. oh ya gue jg tidak lupa rutin  (cont..) https://t.co/Pyu0ONmk4q",1,1
2021-10-09 15:20:00+00:00,bucin! sama ilham (yg abdulhakim) dari FTI'21. semangat terus ya TPBnya! ini aku kirimin menfess bucin abis liat twit kamu hahahah lucu bgt.,0,1
2021-10-09 15:15:00+00:00,bucin! bangettt sama manusia-manusia sekementerian IPK!! Semangattt oll &lt;3,1,1
2021-10-09 15:10:00+00:00,spill lagu yang bikin kalian ikutan nyanyi itb!,1,0
2021-10-09 15:10:00+00:00,"Kalo gw g di itb! , gw bakal lebih waras g ya? Hidup gw makin berantakan banget makin lama di itb 😔",-1,0
2021-10-09 15:05:00+00:00,"bucin! Hf'20 semangat ngelapraknya ya!! Semangat juga buat UTSnya!!! Jangan lupa istirahat kalau capek. Jangan terlalu keras sama diri sendiri juga, oke? Semoga kita bisa cepet ketemuu🌞",1,1
2021-10-09 15:00:00+00:00,Bucin! Nonton netflix bareng kuy lewat discord,1,0
2021-10-09 14:55:00+00:00,bucin! sama kak argya astro :( udh punya cewe belum sih?,-1,1
2021-10-09 14:45:00+00:00,Kalo uts e apakah kesempatan lulus matkul itb! masih besar? Caranya?,-1,0
2021-10-09 14:40:00+00:00,Kalau laprak ketauan copas konsekuensinya apa? Itb!,-1,0
2021-10-09 14:30:03+00:00,"Halo, disini ada yang orang tuanya pakai e-wallet? semacam dan4, 0v0, g0pay dll. kalo ada, boleh minta bantuan isi kuesioner?
saya membutuhkan banyak responden kuisioner berusia &gt;35tahun. kalo ada bisa reply ya, saya share link kuisionernya. terima kasih :) itb! (titipan)",0,0
2021-10-09 14:30:00+00:00,"juga sama lapraknya, semangat di jurusan ya!!)",0,1
2021-10-09 14:30:00+00:00,"Bucin! halo mark!! Aku ga nyangka kamu bakalan ngirimin menfess buat aku. I don't know how to responds but I really want to say thank you to you for always being the kindest person.

Semangat juga UTSnya buat kamu, ya!

p.s selamat juga medalinya udah sampai!! (salfok  (cont..)",1,1
2021-10-09 14:15:00+00:00,"Bucin! sama diri sendiri &lt;3 semangat aku, yuk bisa yuk",1,0
2021-10-09 14:15:00+00:00,Bucin! sama fayza muthia semangat terus yaa! :D,1,1
2021-10-09 14:10:00+00:00,"Itb! IBNU saha sih, penasaran aing, coba nongol dong wahai ibnu",1,1
2021-10-09 14:05:00+00:00,Itb! bucin sama anak TL 18,1,1
2021-10-09 14:00:00+00:00,"Cowok itb! Kalo ga brengsek, homo ya wibu :v",-1,0
2021-10-09 13:55:00+00:00,"itb! fyi buat kalian yang pengen banget ngirim menfess tapi belum difollback. mending berlangganan premium aja setahun deh (free follback) dapet fitur mf juga, itung2 donate buat admin karena udah ngurus base ini👌 https://t.co/21jImkkkM4",0,1
2021-10-09 13:50:02+00:00,Bucin! Sama yang namanya Santi Ootsuki TF 19,1,1
2021-10-09 13:50:00+00:00,"bucin! sama yg nimnya 169, yang lagi musingin soal tenggelamnya kapal titanic atau apalah itu. semangat ya, yg perlu kamu tahu, kamu hebat dan kuat 😤",1,1
2021-10-09 13:40:06+00:00,"bucin! semangat rusa 099. u can do it, tenang dan atur waktu. ganbatte!",1,1
2021-10-09 13:40:04+00:00,bucin! Surat cinta buat massa tpb yang habis uts https://t.co/H0jgBQauHE,1,0
2021-10-09 13:40:02+00:00,bucin! mangats kuliahnya Jek &gt;&lt;,1,1
2021-10-09 13:40:00+00:00,"Itb! Tau diri ya kakak, :) https://t.co/G7heytboUz",-1,0
2021-10-09 13:35:01+00:00,"bucin! sm 16*21279, ketemu bentar doang cuma lwt online lgi tp g bs ilang dr pikiran 🥺 semangat ya kuliahnyaa, km yg skrng udh idaman bngt, smg 4tahun kedepan bs jd yg pertama ketuk pintu rumah buat minta lngsng ke ayahmu",1,1
2021-10-09 13:35:00+00:00,Bucin! sama @physighs. Semangat risuu ngejalanin UTS nya,1,1
2021-10-09 13:10:00+00:00,bucin! sama yg namanya Ibnu,1,1
2021-10-09 13:05:01+00:00,"Bucin! Cari partner buat konten OnlyFans cowok cewek boleh, nanti hasilnya di bagi .. rep aja nanti gua dm",-1,0
2021-10-09 13:05:00+00:00,"bucin! cm kagum tp kebawa mimpi mksdnya gmn ya, g paham sm perasaan sendiri ╥﹏╥",1,0
